timestamp,dpid,table_id,in_port,eth_src,eth_dst,ip_src,ip_dst,eth_type,ip_proto,src_port,dst_port,n_packets,n_bytes,duration_sec,entry_type,throughput_bps,priority_label
2025-11-24 15:24:58,1,0,1,38:ee:ea:d6:57:af,70:97:50:57:75:2c,10.0.0.106,10.0.0.220,2048,17,40066,5004,1087,885069,1.802,flow_stats,3929649.514,1
2025-11-24 15:24:58,1,0,3,37:c8:0f:84:7f:ae,6b:a8:1b:ec:db:ba,10.0.0.130,10.0.0.219,2048,17,38040,53,5,1733,0.724,flow_stats,19141.244,0
2025-11-24 15:24:58,1,0,1,6f:f5:ed:27:41:6d,2b:72:e9:52:15:8e,10.0.0.130,10.0.0.122,2048,6,39028,8080,5,2033,12.553,flow_stats,1295.626,0
2025-11-24 15:24:58,1,0,1,09:0f:3e:fd:b6:55,48:3d:28:bc:e4:2f,10.0.0.235,10.0.0.239,2048,6,36071,443,445,266928,1.701,flow_stats,1255527.466,0
2025-11-24 15:24:58,1,0,1,c7:84:1c:e4:ec:1c,99:37:2e:68:ba:64,10.0.0.224,10.0.0.239,2048,6,35088,80,2862,1651330,3.878,flow_stats,3406716.681,0
2025-11-24 15:24:58,1,0,3,e6:cc:be:f2:dd:c5,cd:80:f6:c9:17:b4,10.0.0.33,10.0.0.3,2048,6,35064,80,2225,1315067,2.652,flow_stats,3967624.912,0
2025-11-24 15:24:58,1,0,1,ef:74:b7:62:d2:9f,51:71:b0:e8:08:04,10.0.0.76,10.0.0.23,2048,6,35020,80,2355,1252778,5.136,flow_stats,1951312.687,0
2025-11-24 15:24:58,1,0,1,50:3c:72:d2:a3:8c,dd:5f:4b:04:56:21,10.0.0.43,10.0.0.52,2048,6,35095,80,1877,1242529,2.318,flow_stats,4288519.003,0
2025-11-24 15:24:58,1,0,3,c7:3a:0d:c1:d3:7c,e4:9e:34:4b:20:fb,10.0.0.154,10.0.0.245,2048,6,35089,80,2008,1084387,4.902,flow_stats,1769536.235,0
2025-11-24 15:24:58,1,0,2,23:16:15:9a:3e:a0,71:6e:6e:be:43:d4,10.0.0.183,10.0.0.184,2048,6,36084,443,207,118412,3.194,flow_stats,296624.497,0
2025-11-24 15:24:58,1,0,1,66:9f:cc:bf:e0:e7,3d:7e:73:20:ad:0a,10.0.0.151,10.0.0.142,2048,6,35029,80,2083,1003877,5.394,flow_stats,1488956.104,0
2025-11-24 15:24:58,1,0,3,10:20:ac:dc:3a:74,3d:72:f9:84:ae:b5,10.0.0.197,10.0.0.12,2048,17,38098,53,8,3023,0.504,flow_stats,47959.164,0
2025-11-24 15:24:58,1,0,2,2b:51:58:d5:15:1c,40:4a:77:ed:e3:8f,10.0.0.47,10.0.0.117,2048,17,42099,27015,524,468690,1.346,flow_stats,2786446.195,1
2025-11-24 15:24:58,1,0,3,a2:56:bb:07:ce:d5,1f:21:62:4b:88:2a,10.0.0.45,10.0.0.114,2048,17,40005,5004,1512,1176298,1.11,flow_stats,8477452.698,1
2025-11-24 15:24:58,1,0,2,17:14:a5:34:8c:86,59:c0:c1:bb:27:80,10.0.0.97,10.0.0.250,2048,6,35028,80,2209,1248082,9.285,flow_stats,1075406.561,0
2025-11-24 15:24:58,1,0,3,61:b2:9c:62:ab:d2,8e:87:d9:60:47:97,10.0.0.49,10.0.0.176,2048,6,39087,8080,1,463,19.289,flow_stats,192.031,0
2025-11-24 15:24:58,1,0,1,de:a0:9d:07:30:33,9e:94:89:56:97:8a,10.0.0.40,10.0.0.172,2048,17,41085,8000,1659,1393566,1.343,flow_stats,8303347.8,1
2025-11-24 15:24:58,1,0,2,d4:47:2c:49:6a:9b,f3:ab:21:c0:2d:03,10.0.0.105,10.0.0.164,2048,6,39034,8080,7,2678,8.644,flow_stats,2478.373,0
2025-11-24 15:24:58,1,0,1,3c:4a:b6:6e:2f:a7,02:0b:95:41:66:28,10.0.0.171,10.0.0.243,2048,6,39068,8080,5,1907,14.978,flow_stats,1018.529,0
2025-11-24 15:24:58,1,0,3,35:6c:41:c8:63:f1,86:d7:0a:50:20:7f,10.0.0.112,10.0.0.195,2048,17,42069,27015,819,562442,1.108,flow_stats,4061970.483,1
2025-11-24 15:24:58,1,0,3,e2:c8:51:07:1e:d9,77:2a:dc:7b:0a:78,10.0.0.237,10.0.0.159,2048,17,41076,8000,1352,1043664,1.81,flow_stats,4614112.18,1
2025-11-24 15:24:58,1,0,3,99:ff:cf:1a:99:83,36:4b:72:70:7f:ed,10.0.0.232,10.0.0.40,2048,6,35012,80,1905,1226874,5.534,flow_stats,1773696.462,0
2025-11-24 15:24:58,1,0,1,f5:0a:32:42:84:56,95:83:d4:52:da:68,10.0.0.187,10.0.0.42,2048,6,35046,80,1771,1096364,4.555,flow_stats,1925743.584,0
2025-11-24 15:24:58,1,0,1,5b:21:dd:9b:30:e2,af:5d:63:37:76:6d,10.0.0.79,10.0.0.129,2048,6,36039,443,355,184295,0.453,flow_stats,3256843.365,0
2025-11-24 15:24:58,1,0,1,2c:68:2a:72:14:2f,94:9c:11:53:19:23,10.0.0.149,10.0.0.98,2048,17,40086,5004,1462,1166537,1.136,flow_stats,8215613.198,1
2025-11-24 15:24:58,1,0,3,3c:6c:e9:f2:10:50,bd:3c:d1:38:3d:bd,10.0.0.147,10.0.0.75,2048,6,39005,8080,4,1260,10.464,flow_stats,963.282,0
2025-11-24 15:24:58,1,0,2,7f:6a:19:5c:75:d8,9e:33:5b:4e:96:f3,10.0.0.239,10.0.0.65,2048,17,42002,27015,596,473913,1.385,flow_stats,2737526.023,1
2025-11-24 15:24:58,1,0,2,dc:3e:29:da:29:5f,5a:3b:ad:16:79:cf,10.0.0.179,10.0.0.81,2048,6,35044,80,1976,1318007,3.413,flow_stats,3089307.702,0
2025-11-24 15:24:58,1,0,3,18:b9:9d:2f:84:e5,e8:9d:89:f1:75:bb,10.0.0.164,10.0.0.55,2048,6,36045,443,131,69763,2.604,flow_stats,214342.896,0
2025-11-24 15:24:58,1,0,2,86:95:71:9d:83:25,9c:3e:ca:7d:7c:84,10.0.0.71,10.0.0.149,2048,6,35057,80,2192,1175000,3.075,flow_stats,3057210.846,0
2025-11-24 15:24:58,1,0,3,0d:4c:b4:a0:c2:3a,94:95:85:51:2b:4b,10.0.0.154,10.0.0.172,2048,6,37073,5222,212,108868,2.602,flow_stats,334664.105,0
2025-11-24 15:24:58,1,0,1,c7:69:42:69:9e:dd,f3:51:9e:67:ea:8d,10.0.0.52,10.0.0.2,2048,6,36018,443,110,67320,1.183,flow_stats,455283.476,0
2025-11-24 15:24:58,1,0,1,09:a5:28:15:5b:f9,9f:ad:28:4c:0a:4b,10.0.0.175,10.0.0.41,2048,17,40093,5004,1028,748076,1.602,flow_stats,3736181.52,1
2025-11-24 15:24:58,1,0,2,f0:c5:24:d5:85:3d,0c:e0:f6:1e:95:cb,10.0.0.213,10.0.0.211,2048,6,36092,443,393,230037,0.894,flow_stats,2059172.699,0
2025-11-24 15:24:58,1,0,2,bc:f2:b0:d9:a9:b4,e8:8a:9c:80:76:3d,10.0.0.185,10.0.0.50,2048,6,36040,443,202,130843,1.179,flow_stats,887584.42,0
2025-11-24 15:24:58,1,0,3,15:fb:10:ff:a3:b3,0f:82:f2:c4:32:d8,10.0.0.177,10.0.0.151,2048,6,39079,8080,5,1733,3.577,flow_stats,3875.788,0
2025-11-24 15:24:58,1,0,2,06:af:ae:a3:b1:e3,4d:ec:ff:6b:57:c7,10.0.0.66,10.0.0.104,2048,6,36004,443,309,190020,2.215,flow_stats,686391.363,0
2025-11-24 15:24:58,1,0,1,3c:ad:de:4c:ce:7d,11:3c:7b:cb:fa:9a,10.0.0.177,10.0.0.153,2048,17,41022,8000,1387,1208300,1.779,flow_stats,5434086.229,1
2025-11-24 15:24:58,1,0,1,1f:02:b2:64:52:ac,63:ca:60:31:01:a4,10.0.0.162,10.0.0.12,2048,17,41041,8000,1421,1074164,1.826,flow_stats,4705659.787,1
2025-11-24 15:24:58,1,0,1,38:69:65:d2:3a:06,84:90:2f:de:99:46,10.0.0.241,10.0.0.52,2048,17,41091,8000,1010,825884,1.363,flow_stats,4848951.879,1
2025-11-24 15:24:58,1,0,2,fd:57:f9:47:d6:cc,04:97:3c:de:96:8a,10.0.0.134,10.0.0.83,2048,17,40078,5004,1108,902008,1.033,flow_stats,6987075.972,1
2025-11-24 15:24:58,1,0,2,01:36:f3:94:72:0a,83:1f:50:b3:c1:1e,10.0.0.12,10.0.0.76,2048,17,41015,8000,880,887839,1.579,flow_stats,4499451.395,1
2025-11-24 15:24:58,1,0,3,c5:ea:a7:34:d5:9f,8b:3f:a0:61:4c:3a,10.0.0.144,10.0.0.168,2048,17,41003,8000,1675,1699819,1.222,flow_stats,11131381.013,1
2025-11-24 15:24:58,1,0,3,f2:85:62:b2:8e:4c,3a:00:36:24:d4:3a,10.0.0.55,10.0.0.246,2048,17,38019,53,14,5911,0.882,flow_stats,53594.994,0
2025-11-24 15:24:58,1,0,3,2b:4f:40:ce:05:0f,02:22:94:98:19:ee,10.0.0.239,10.0.0.103,2048,6,37018,5222,6,3881,3.428,flow_stats,9056.273,0
2025-11-24 15:24:58,1,0,1,8e:1f:17:b6:4e:e0,20:0c:bc:a6:17:12,10.0.0.7,10.0.0.236,2048,6,36019,443,320,172799,2.784,flow_stats,496548.355,0
2025-11-24 15:24:58,1,0,1,50:3c:eb:d1:ee:47,1b:3a:2d:3b:39:c3,10.0.0.104,10.0.0.27,2048,17,41016,8000,1592,1275050,2.399,flow_stats,4251295.901,1
2025-11-24 15:24:58,1,0,3,e8:5b:c6:bf:45:ea,63:b7:8a:67:ab:41,10.0.0.9,10.0.0.178,2048,17,42072,27015,371,334171,2.023,flow_stats,1321304.208,1
2025-11-24 15:24:58,1,0,2,84:fd:41:74:59:4b,19:77:3a:13:5e:e1,10.0.0.149,10.0.0.82,2048,17,41005,8000,1665,1591606,1.791,flow_stats,7109298.472,1
2025-11-24 15:24:58,1,0,2,d7:f6:95:6b:32:e3,62:01:c4:ce:5d:6d,10.0.0.169,10.0.0.248,2048,6,35082,80,1820,958907,4.539,flow_stats,1690140.571,0
2025-11-24 15:24:58,1,0,2,5c:2b:2d:d7:5f:5a,11:c8:a6:2d:17:01,10.0.0.184,10.0.0.71,2048,6,39032,8080,5,1518,6.816,flow_stats,1781.798,0
2025-11-24 15:24:58,1,0,2,c6:aa:1e:84:87:5b,e1:23:fb:66:c9:5b,10.0.0.166,10.0.0.126,2048,6,37013,5222,136,79323,3.816,flow_stats,166307.05,0
2025-11-24 15:24:58,1,0,3,0b:73:37:bc:7b:5b,8d:a9:44:ee:1f:ae,10.0.0.10,10.0.0.75,2048,6,36087,443,313,206083,2.158,flow_stats,764062.222,0
2025-11-24 15:24:58,1,0,2,95:73:34:2d:b9:7b,fd:dd:d7:1d:35:8f,10.0.0.216,10.0.0.186,2048,17,38093,53,1,462,0.589,flow_stats,6279.302,0
2025-11-24 15:24:58,1,0,2,92:e6:50:5a:cc:93,01:ab:ed:58:32:c4,10.0.0.149,10.0.0.168,2048,6,36053,443,399,228301,1.809,flow_stats,1009345.75,0
2025-11-24 15:24:58,1,0,3,27:cd:e2:0f:d0:c8,69:5f:1f:23:cd:53,10.0.0.148,10.0.0.239,2048,6,35086,80,1694,1104395,6.289,flow_stats,1404816.643,0
2025-11-24 15:24:58,1,0,1,b0:41:fe:08:31:75,e8:3c:48:8d:61:d9,10.0.0.240,10.0.0.92,2048,6,36070,443,361,252031,2.312,flow_stats,872210.546,0
2025-11-24 15:24:58,1,0,2,11:27:2a:fe:a7:c7,30:ec:d0:04:05:5e,10.0.0.54,10.0.0.211,2048,17,40003,5004,1260,1025339,0.933,flow_stats,8792658.541,1
2025-11-24 15:24:58,1,0,3,e7:15:00:ed:94:55,00:1e:f6:8b:80:c2,10.0.0.90,10.0.0.216,2048,6,39080,8080,7,3133,7.038,flow_stats,3561.402,0
2025-11-24 15:24:58,1,0,1,a8:1f:78:fc:25:12,b1:24:d5:29:f5:42,10.0.0.70,10.0.0.186,2048,17,40005,5004,1340,1156434,1.623,flow_stats,5699745.469,1
2025-11-24 15:24:58,1,0,1,a1:3d:0f:e1:05:b2,bb:fe:04:ba:50:bf,10.0.0.10,10.0.0.144,2048,17,41051,8000,1667,1438409,1.054,flow_stats,10921721.939,1
2025-11-24 15:24:58,1,0,3,ab:3f:9c:5c:b5:82,91:c6:db:a8:96:46,10.0.0.214,10.0.0.22,2048,6,35094,80,1560,901845,1.343,flow_stats,5371369.25,0
2025-11-24 15:24:58,1,0,2,f7:e1:bf:43:dc:d6,94:1a:6f:32:da:64,10.0.0.103,10.0.0.121,2048,6,37066,5222,123,70736,1.385,flow_stats,408509.615,0
2025-11-24 15:24:58,1,0,3,b3:6c:91:90:a9:cb,cf:50:55:bd:4c:3f,10.0.0.127,10.0.0.158,2048,6,35063,80,2467,1371580,0.001,flow_stats,10972640000.0,0
2025-11-24 15:24:58,1,0,2,34:cf:68:f7:34:df,2f:36:bb:c7:d9:d8,10.0.0.29,10.0.0.22,2048,17,40072,5004,1318,1030685,1.088,flow_stats,7575319.536,1
2025-11-24 15:24:58,1,0,3,d4:54:f6:85:e1:44,da:85:6e:69:65:05,10.0.0.233,10.0.0.77,2048,17,38092,53,9,4068,0.67,flow_stats,48579.159,0
2025-11-24 15:24:58,1,0,3,32:6a:82:71:7f:19,df:50:f1:a9:5c:93,10.0.0.208,10.0.0.115,2048,17,40060,5004,1172,901753,1.472,flow_stats,4900711.062,1
2025-11-24 15:24:58,1,0,1,10:44:cd:b2:6a:85,ef:ac:e9:68:70:a3,10.0.0.74,10.0.0.130,2048,6,35064,80,1427,814782,4.284,flow_stats,1521708.624,0
2025-11-24 15:24:58,1,0,1,47:33:35:99:79:19,e2:f8:ec:47:85:ee,10.0.0.155,10.0.0.250,2048,17,41016,8000,1258,1152207,1.37,flow_stats,6728975.011,1
2025-11-24 15:24:58,1,0,1,aa:06:0d:ec:6e:ec,2d:61:11:e7:57:52,10.0.0.24,10.0.0.28,2048,6,36026,443,527,276566,1.56,flow_stats,1418522.877,0
2025-11-24 15:24:58,1,0,1,ec:3e:6c:46:03:94,8b:84:b3:d6:e8:f7,10.0.0.19,10.0.0.94,2048,6,37085,5222,165,79153,2.779,flow_stats,227824.797,0
2025-11-24 15:24:58,1,0,3,dd:21:f3:f8:f9:45,8b:ac:4e:89:38:6b,10.0.0.93,10.0.0.100,2048,6,36078,443,297,174048,1.396,flow_stats,997308.962,0
2025-11-24 15:24:58,1,0,2,12:34:a1:26:83:a3,48:09:30:cd:d9:7f,10.0.0.53,10.0.0.218,2048,6,35094,80,1110,630445,3.737,flow_stats,1349582.56,0
2025-11-24 15:24:58,1,0,3,01:9e:16:58:76:ab,8e:21:ab:5c:19:75,10.0.0.13,10.0.0.237,2048,6,36033,443,419,250551,3.88,flow_stats,516616.704,0
2025-11-24 15:24:58,1,0,1,aa:fb:6c:d0:17:69,0f:67:89:25:7d:cf,10.0.0.87,10.0.0.168,2048,6,37024,5222,102,65345,4.19,flow_stats,124749.581,0
2025-11-24 15:24:58,1,0,1,2b:11:b6:e6:ec:44,03:89:8f:21:0a:1c,10.0.0.182,10.0.0.177,2048,17,38063,53,7,2530,0.434,flow_stats,46637.883,0
2025-11-24 15:24:58,1,0,1,1d:69:33:6e:e3:db,9a:33:8f:fe:29:85,10.0.0.98,10.0.0.172,2048,6,36017,443,453,314342,3.231,flow_stats,778386.646,0
2025-11-24 15:24:58,1,0,2,ee:0e:f3:4d:c7:82,d0:68:5d:5a:bf:28,10.0.0.254,10.0.0.127,2048,17,41038,8000,1279,1134756,1.867,flow_stats,4862960.623,1
2025-11-24 15:24:58,1,0,2,3a:2c:af:bb:c3:df,2d:76:91:08:8d:e1,10.0.0.170,10.0.0.168,2048,6,36045,443,275,172223,2.007,flow_stats,686643.703,0
2025-11-24 15:24:58,1,0,2,82:07:eb:27:22:07,ed:57:bf:0c:56:7c,10.0.0.170,10.0.0.169,2048,17,41003,8000,1199,1189278,0.567,flow_stats,16790309.585,1
2025-11-24 15:24:58,1,0,2,d8:6a:71:bf:2d:a0,0a:ed:06:a3:63:40,10.0.0.173,10.0.0.102,2048,6,36002,443,474,313690,0.665,flow_stats,3771505.867,0
2025-11-24 15:24:58,1,0,2,8d:d7:65:88:1a:da,fa:37:f3:df:c6:a0,10.0.0.31,10.0.0.36,2048,6,39023,8080,5,2370,4.613,flow_stats,4110.017,0
2025-11-24 15:24:58,1,0,3,b9:2d:df:36:7c:df,cd:28:ca:9e:ad:71,10.0.0.86,10.0.0.200,2048,6,36021,443,368,213845,1.87,flow_stats,914914.91,0
2025-11-24 15:24:58,1,0,2,c3:20:4b:72:1b:0e,48:b6:36:45:3a:68,10.0.0.188,10.0.0.222,2048,6,36059,443,155,88495,2.243,flow_stats,315617.944,0
2025-11-24 15:24:58,1,0,1,95:20:73:5e:63:ab,e0:0c:e1:23:7d:93,10.0.0.143,10.0.0.42,2048,6,35018,80,1647,917511,7.873,flow_stats,932350.428,0
2025-11-24 15:24:58,1,0,2,2f:60:7a:ea:75:e3,d8:ca:e5:c2:3a:c0,10.0.0.197,10.0.0.235,2048,6,36000,443,112,75180,2.097,flow_stats,286750.367,0
2025-11-24 15:24:58,1,0,1,fb:29:37:07:15:c4,4d:9f:53:d1:b0:ed,10.0.0.133,10.0.0.198,2048,17,42078,27015,401,312980,0.977,flow_stats,2562323.802,1
2025-11-24 15:24:58,1,0,3,28:27:72:d6:3e:1a,f1:e1:a2:89:63:96,10.0.0.234,10.0.0.63,2048,6,35042,80,2134,1318870,1.929,flow_stats,5470061.709,0
2025-11-24 15:24:58,1,0,1,60:be:6f:14:07:16,16:1e:d8:6c:47:af,10.0.0.132,10.0.0.188,2048,17,40054,5004,1610,1197825,1.118,flow_stats,8569114.314,1
2025-11-24 15:24:58,1,0,3,6c:fa:35:7f:4d:d0,f0:51:e7:7e:7c:4f,10.0.0.225,10.0.0.105,2048,6,36016,443,314,182542,2.064,flow_stats,707684.199,0
2025-11-24 15:24:58,1,0,1,96:b7:bf:dc:4a:7d,d2:5c:57:59:28:c3,10.0.0.159,10.0.0.175,2048,6,35030,80,1713,1096226,5.433,flow_stats,1614198.728,0
2025-11-24 15:24:58,1,0,1,99:49:ed:1d:d3:d5,44:c6:7c:82:68:a9,10.0.0.166,10.0.0.21,2048,17,42057,27015,590,414678,1.019,flow_stats,3255697.702,1
2025-11-24 15:24:58,1,0,1,06:e8:8d:45:7a:bc,3c:88:5c:c5:3e:92,10.0.0.14,10.0.0.171,2048,17,41033,8000,1178,1241423,1.61,flow_stats,6169898.295,1
2025-11-24 15:24:58,1,0,2,9f:28:98:98:33:ce,14:9f:d7:2f:aa:89,10.0.0.190,10.0.0.14,2048,17,42017,27015,297,240995,0.951,flow_stats,2026920.018,1
2025-11-24 15:24:58,1,0,2,6c:55:61:f7:22:74,fd:ea:c6:a4:bc:65,10.0.0.231,10.0.0.11,2048,6,37004,5222,166,78447,2.842,flow_stats,220833.911,0
2025-11-24 15:24:58,1,0,1,6d:9d:21:b9:a1:e4,f3:ad:59:94:9b:33,10.0.0.206,10.0.0.144,2048,17,42020,27015,791,653957,0.57,flow_stats,9180356.407,1
2025-11-24 15:24:58,1,0,1,be:2f:2e:ef:4c:96,4b:c3:b9:ae:9f:d4,10.0.0.160,10.0.0.141,2048,6,39075,8080,5,1973,10.215,flow_stats,1545.148,0
2025-11-24 15:24:58,1,0,1,bd:16:42:2c:db:88,04:3d:05:6e:16:3c,10.0.0.254,10.0.0.43,2048,17,42007,27015,640,460799,0.787,flow_stats,4685512.75,1
2025-11-24 15:24:58,1,0,2,92:de:44:0c:bd:d6,8f:1a:3a:60:4a:85,10.0.0.160,10.0.0.95,2048,6,36097,443,453,250638,3.498,flow_stats,573198.41,0
2025-11-24 15:24:58,1,0,3,f2:86:36:b1:d4:79,07:4c:e4:bd:06:18,10.0.0.1,10.0.0.55,2048,6,36005,443,387,253889,1.858,flow_stats,1092892.196,0
2025-11-24 15:24:58,1,0,2,d2:3e:bc:27:35:a6,d1:e6:54:81:6a:16,10.0.0.119,10.0.0.7,2048,6,39009,8080,4,1316,3.804,flow_stats,2767.825,0
2025-11-24 15:24:58,1,0,3,40:e7:6d:71:2e:2c,e8:53:0f:7d:a2:f0,10.0.0.151,10.0.0.98,2048,17,41045,8000,2068,1606663,2.356,flow_stats,5454738.421,1
2025-11-24 15:24:58,1,0,2,d2:bb:11:13:f7:bc,39:f6:28:48:8f:ee,10.0.0.133,10.0.0.21,2048,6,37066,5222,151,83704,2.322,flow_stats,288350.528,0
2025-11-24 15:24:58,1,0,1,47:3b:9d:0c:cd:70,e4:b6:2f:a7:1c:63,10.0.0.150,10.0.0.135,2048,6,36028,443,239,149966,2.302,flow_stats,521214.798,0
2025-11-24 15:24:58,1,0,1,68:a3:9d:88:d5:3e,fa:ed:fc:70:52:c9,10.0.0.75,10.0.0.64,2048,6,37002,5222,185,104325,3.072,flow_stats,271655.019,0
2025-11-24 15:24:58,1,0,2,8c:34:06:81:82:d0,15:26:ff:34:83:13,10.0.0.206,10.0.0.199,2048,6,36070,443,364,212237,1.175,flow_stats,1444587.988,0
2025-11-24 15:24:58,1,0,3,0a:e3:06:4d:c8:a4,50:ad:2e:c3:90:df,10.0.0.182,10.0.0.154,2048,6,36026,443,194,111989,2.952,flow_stats,303445.737,0
2025-11-24 15:24:58,1,0,1,2f:19:80:28:82:e7,4c:96:48:df:8e:5f,10.0.0.59,10.0.0.105,2048,17,41039,8000,1250,1052362,0.967,flow_stats,8707258.331,1
2025-11-24 15:24:58,1,0,3,ea:29:aa:10:42:05,09:9a:c2:66:f0:c2,10.0.0.100,10.0.0.10,2048,6,39088,8080,11,3923,12.082,flow_stats,2597.534,0
2025-11-24 15:24:58,1,0,2,30:d9:12:8e:58:c3,2a:87:81:e5:2c:d5,10.0.0.86,10.0.0.10,2048,6,37033,5222,175,99855,3.406,flow_stats,234532.575,0
2025-11-24 15:24:58,1,0,3,71:77:fc:b9:12:8f,fc:6b:03:64:ca:38,10.0.0.223,10.0.0.72,2048,6,35072,80,2278,1319097,5.739,flow_stats,1838691.951,0
2025-11-24 15:24:58,1,0,2,f1:fc:34:ac:d2:59,48:01:88:1b:f9:cf,10.0.0.243,10.0.0.244,2048,17,42088,27015,622,463481,1.204,flow_stats,3079932.259,1
2025-11-24 15:24:58,1,0,2,63:80:c5:c3:af:6e,fe:22:b8:b6:f3:7f,10.0.0.29,10.0.0.249,2048,17,41003,8000,1379,1328155,1.604,flow_stats,6623198.747,1
2025-11-24 15:24:58,1,0,3,83:b6:c9:8d:ca:a8,f9:6a:f5:96:8e:c1,10.0.0.104,10.0.0.97,2048,17,40000,5004,1244,1097547,0.914,flow_stats,9605614.925,1
2025-11-24 15:24:58,1,0,2,37:a0:9f:8a:48:d3,2b:8c:a8:a1:6b:e0,10.0.0.196,10.0.0.199,2048,17,41040,8000,2251,1933934,1.368,flow_stats,11306089.644,1
2025-11-24 15:24:58,1,0,3,40:4b:80:ca:59:c9,f4:29:7c:50:05:47,10.0.0.81,10.0.0.64,2048,6,39096,8080,4,1414,7.036,flow_stats,1607.621,0
2025-11-24 15:24:58,1,0,3,fe:61:6a:f2:b4:b6,46:22:e0:da:c0:24,10.0.0.146,10.0.0.21,2048,6,37016,5222,203,137316,1.862,flow_stats,589872.495,0
2025-11-24 15:24:58,1,0,1,06:b8:a2:43:c6:d7,bb:58:f1:25:08:22,10.0.0.4,10.0.0.68,2048,6,36027,443,371,232200,3.159,flow_stats,587972.803,0
2025-11-24 15:24:58,1,0,3,4b:97:f0:79:27:d4,31:b5:72:2a:33:c9,10.0.0.230,10.0.0.201,2048,6,35065,80,1371,910348,7.184,flow_stats,1013805.498,0
2025-11-24 15:24:58,1,0,2,74:61:59:00:93:ba,f2:71:b5:73:42:74,10.0.0.109,10.0.0.110,2048,6,37011,5222,133,90098,4.31,flow_stats,167227.821,0
2025-11-24 15:24:58,1,0,3,c2:ac:0e:fd:a6:5d,f9:6c:b5:84:ae:8f,10.0.0.226,10.0.0.153,2048,6,37089,5222,109,66852,2.286,flow_stats,233988.726,0
2025-11-24 15:24:58,1,0,1,a3:d7:6f:c3:66:06,2d:1d:1d:13:1a:78,10.0.0.17,10.0.0.142,2048,6,37056,5222,150,79171,4.37,flow_stats,144932.091,0
2025-11-24 15:24:58,1,0,2,6c:80:42:c6:ab:f6,a5:18:69:23:04:99,10.0.0.182,10.0.0.166,2048,6,36075,443,332,187668,1.431,flow_stats,1049067.043,0
2025-11-24 15:24:58,1,0,1,af:89:2e:6b:84:6f,ef:85:10:3b:5f:f3,10.0.0.36,10.0.0.120,2048,6,37075,5222,83,51028,2.487,flow_stats,164156.106,0
2025-11-24 15:24:58,1,0,1,71:e6:b2:0d:d4:1b,ca:bf:78:c5:29:bf,10.0.0.58,10.0.0.8,2048,17,38040,53,12,5521,0.58,flow_stats,76106.802,0
2025-11-24 15:24:58,1,0,2,af:18:17:32:eb:08,3f:50:e1:e9:00:db,10.0.0.52,10.0.0.177,2048,17,41016,8000,1286,1168927,2.252,flow_stats,4152500.248,1
2025-11-24 15:24:58,1,0,3,20:f4:a6:0a:cf:f6,fc:c5:30:16:d8:bd,10.0.0.212,10.0.0.149,2048,6,36021,443,284,166892,1.986,flow_stats,672307.42,0
2025-11-24 15:24:58,1,0,1,3d:0c:52:2c:5f:64,e4:bf:86:f4:22:5e,10.0.0.150,10.0.0.106,2048,6,39014,8080,8,2995,10.256,flow_stats,2336.196,0
2025-11-24 15:24:58,1,0,3,e3:f8:f1:0a:e6:7c,67:96:c8:1a:aa:04,10.0.0.27,10.0.0.162,2048,6,39091,8080,3,1159,6.538,flow_stats,1418.193,0
2025-11-24 15:24:58,1,0,1,8e:6c:38:dc:88:b6,4b:84:7e:e0:07:8a,10.0.0.113,10.0.0.1,2048,17,40037,5004,1322,1177648,1.726,flow_stats,5459379.872,1
2025-11-24 15:24:58,1,0,3,70:49:37:66:06:b3,96:40:81:59:b7:22,10.0.0.27,10.0.0.23,2048,6,36074,443,393,234078,1.001,flow_stats,1870634.349,0
2025-11-24 15:24:58,1,0,2,59:fe:fd:60:49:67,a1:fb:77:fa:82:5c,10.0.0.233,10.0.0.201,2048,17,41012,8000,1697,1415307,1.562,flow_stats,7249260.775,1
2025-11-24 15:24:58,1,0,1,bc:47:25:ec:b8:ab,a0:3c:eb:f9:e9:94,10.0.0.181,10.0.0.24,2048,6,36085,443,190,115640,2.646,flow_stats,349628.812,0
2025-11-24 15:24:58,1,0,3,a4:90:06:78:60:d1,ae:42:aa:16:5f:72,10.0.0.23,10.0.0.196,2048,6,37017,5222,86,46477,2.244,flow_stats,165693.701,0
2025-11-24 15:24:58,1,0,3,9c:3e:a5:4c:06:24,70:c5:59:cd:1d:92,10.0.0.170,10.0.0.103,2048,17,42029,27015,531,497911,1.309,flow_stats,3043655.369,1
2025-11-24 15:24:58,1,0,2,eb:9e:be:8e:51:21,07:c4:5d:89:2f:68,10.0.0.231,10.0.0.115,2048,17,41043,8000,1523,1474398,1.639,flow_stats,7194818.028,1
2025-11-24 15:24:58,1,0,3,24:f1:63:3d:c3:98,d3:1b:4d:46:66:af,10.0.0.105,10.0.0.253,2048,17,40072,5004,1077,827179,1.3,flow_stats,5089012.934,1
2025-11-24 15:24:58,1,0,1,6c:0d:ca:f7:e1:6c,0b:cf:f1:3d:45:5d,10.0.0.189,10.0.0.47,2048,6,36053,443,181,104317,2.091,flow_stats,399090.695,0
2025-11-24 15:24:58,1,0,1,76:6d:36:b6:a5:58,07:cd:a1:06:c7:6c,10.0.0.118,10.0.0.57,2048,6,39008,8080,2,725,10.762,flow_stats,538.945,0
